label,confidence,prob,all_probs,path
Fake,0.9663636485735575,0.9663636485735575,"[0.9680327773094177, 0.9656339287757874, 0.9654242396354675]",../../../d4/test/fake/fake_1921.jpg
Fake,0.967416246732076,0.967416246732076,"[0.968044638633728, 0.9693957567214966, 0.9648083448410034]",../../../d4/test/fake/fake_1922.jpg
Fake,0.9708042144775391,0.9708042144775391,"[0.9704427719116211, 0.97478187084198, 0.9671880006790161]",../../../d4/test/fake/fake_1923.jpg
Fake,0.9707983136177063,0.9707983136177063,"[0.9695104956626892, 0.9753549098968506, 0.9675295352935791]",../../../d4/test/fake/fake_1924.jpg
Fake,0.9687300523122152,0.9687300523122152,"[0.9695826768875122, 0.9703325033187866, 0.9662749767303467]",../../../d4/test/fake/fake_1925.jpg
Fake,0.9694001873334249,0.9694001873334249,"[0.9701750874519348, 0.9725767970085144, 0.9654486775398254]",../../../d4/test/fake/fake_1926.jpg
Fake,0.970449169476827,0.970449169476827,"[0.9701098799705505, 0.9749935865402222, 0.9662440419197083]",../../../d4/test/fake/fake_1927.jpg
Fake,0.9654172857602438,0.9654172857602438,"[0.9580374956130981, 0.9747076630592346, 0.9635066986083984]",../../../d4/test/fake/fake_1928.jpg
Fake,0.9635823369026184,0.9635823369026184,"[0.9573226571083069, 0.9764119386672974, 0.957012414932251]",../../../d4/test/fake/fake_1929.jpg
Fake,0.9656133055686951,0.9656133055686951,"[0.9679704308509827, 0.9649083018302917, 0.9639611840248108]",../../../d4/test/fake/fake_193.jpg
Fake,0.9700341820716858,0.9700341820716858,"[0.9690084457397461, 0.9746266603469849, 0.9664674401283264]",../../../d4/test/fake/fake_1930.jpg
Fake,0.969874640305837,0.969874640305837,"[0.9691079258918762, 0.9751384258270264, 0.9653775691986084]",../../../d4/test/fake/fake_1931.jpg
Fake,0.9606862266858419,0.9606862266858419,"[0.9625218510627747, 0.9547772407531738, 0.9647595882415771]",../../../d4/test/fake/fake_1932.jpg
Fake,0.9702114860216776,0.9702114860216776,"[0.9689653515815735, 0.975339949131012, 0.9663291573524475]",../../../d4/test/fake/fake_1933.jpg
Fake,0.9718559980392456,0.9718559980392456,"[0.9705655574798584, 0.9760546684265137, 0.9689477682113647]",../../../d4/test/fake/fake_1934.jpg
Fake,0.9716833233833313,0.9716833233833313,"[0.9707170724868774, 0.9759775400161743, 0.9683553576469421]",../../../d4/test/fake/fake_1935.jpg
Fake,0.9704152544339498,0.9704152544339498,"[0.9684658646583557, 0.9771698117256165, 0.9656100869178772]",../../../d4/test/fake/fake_1936.jpg
Fake,0.8885644276936849,0.8885644276936849,"[0.8535856008529663, 0.8699209094047546, 0.9421867728233337]",../../../d4/test/fake/fake_1937.jpg
Fake,0.9652664065361023,0.9652664065361023,"[0.9613938331604004, 0.9685081243515015, 0.965897262096405]",../../../d4/test/fake/fake_1938.jpg
Fake,0.9639203945795695,0.9639203945795695,"[0.9585379958152771, 0.9663966298103333, 0.9668265581130981]",../../../d4/test/fake/fake_1939.jpg
Fake,0.9652014374732971,0.9652014374732971,"[0.9674974083900452, 0.9630177617073059, 0.9650891423225403]",../../../d4/test/fake/fake_194.jpg
Fake,0.9712645808855692,0.9712645808855692,"[0.9700422286987305, 0.9751393795013428, 0.9686121344566345]",../../../d4/test/fake/fake_1940.jpg
Fake,0.8446655869483948,0.8446655869483948,"[0.9253482818603516, 0.6416742205619812, 0.9669742584228516]",../../../d4/test/fake/fake_1941.jpg
Fake,0.9719801545143127,0.9719801545143127,"[0.9727979302406311, 0.9752334356307983, 0.9679090976715088]",../../../d4/test/fake/fake_1942.jpg
Fake,0.9698750376701355,0.9698750376701355,"[0.9703229665756226, 0.9715602993965149, 0.967741847038269]",../../../d4/test/fake/fake_1943.jpg
Fake,0.966150720914205,0.966150720914205,"[0.9683988690376282, 0.9649882316589355, 0.965065062046051]",../../../d4/test/fake/fake_1944.jpg
Fake,0.9696793556213379,0.9696793556213379,"[0.9698728919029236, 0.9742487668991089, 0.9649164080619812]",../../../d4/test/fake/fake_1945.jpg
Fake,0.9701276024182638,0.9701276024182638,"[0.9689180850982666, 0.9734522700309753, 0.9680124521255493]",../../../d4/test/fake/fake_1946.jpg
Fake,0.9706080158551534,0.9706080158551534,"[0.9716020226478577, 0.9736853837966919, 0.9665366411209106]",../../../d4/test/fake/fake_1947.jpg
Fake,0.9707584182421366,0.9707584182421366,"[0.9699913263320923, 0.9754712581634521, 0.9668126702308655]",../../../d4/test/fake/fake_1948.jpg
Fake,0.9689863721529642,0.9689863721529642,"[0.9699242115020752, 0.9710491299629211, 0.9659857749938965]",../../../d4/test/fake/fake_1949.jpg
Fake,0.9541555047035217,0.9541555047035217,"[0.9599617123603821, 0.9375943541526794, 0.9649104475975037]",../../../d4/test/fake/fake_195.jpg
Fake,0.6757789552211761,0.6757789552211761,"[0.9624792337417603, 0.10074642300605774, 0.9641112089157104]",../../../d4/test/fake/fake_1950.jpg
Fake,0.7671469449996948,0.7671469449996948,"[0.9635668992996216, 0.37359195947647095, 0.9642819762229919]",../../../d4/test/fake/fake_1951.jpg
Fake,0.7929034332434336,0.7929034332434336,"[0.9687211513519287, 0.44584617018699646, 0.9641429781913757]",../../../d4/test/fake/fake_1952.jpg
Fake,0.9686676065127054,0.9686676065127054,"[0.9677505493164062, 0.9718442559242249, 0.9664080142974854]",../../../d4/test/fake/fake_1953.jpg
Fake,0.9730514089266459,0.9730514089266459,"[0.974181056022644, 0.9776104092597961, 0.9673627614974976]",../../../d4/test/fake/fake_1954.jpg
Fake,0.9708136916160583,0.9708136916160583,"[0.9692395329475403, 0.9748551249504089, 0.9683464169502258]",../../../d4/test/fake/fake_1955.jpg
Fake,0.9722211956977844,0.9722211956977844,"[0.9725223183631897, 0.9751410484313965, 0.9690002202987671]",../../../d4/test/fake/fake_1956.jpg
Fake,0.9293386936187744,0.9293386936187744,"[0.9620506167411804, 0.8582583069801331, 0.9677071571350098]",../../../d4/test/fake/fake_1957.jpg
Fake,0.7256557246049246,0.7256557246049246,"[0.944821298122406, 0.2666270434856415, 0.9655188322067261]",../../../d4/test/fake/fake_1958.jpg
Fake,0.958610455195109,0.958610455195109,"[0.9507092833518982, 0.9595663547515869, 0.965555727481842]",../../../d4/test/fake/fake_1959.jpg
Fake,0.9707462588946024,0.9707462588946024,"[0.971279501914978, 0.9737066030502319, 0.9672526717185974]",../../../d4/test/fake/fake_196.jpg
Fake,0.9666068951288859,0.9666068951288859,"[0.9631112813949585, 0.9708039164543152, 0.965905487537384]",../../../d4/test/fake/fake_1960.jpg
Real,0.8491408055027326,0.1508591944972674,"[0.1288948357105255, 0.23479117453098297, 0.08889157325029373]",../../../d4/test/fake/fake_1961.jpg
Fake,0.9708004593849182,0.9708004593849182,"[0.9687455296516418, 0.9770590662956238, 0.966596782207489]",../../../d4/test/fake/fake_1962.jpg
Fake,0.9701987306276957,0.9701987306276957,"[0.9700962901115417, 0.9750603437423706, 0.9654395580291748]",../../../d4/test/fake/fake_1963.jpg
Fake,0.9707527955373129,0.9707527955373129,"[0.9716607928276062, 0.9748514890670776, 0.9657461047172546]",../../../d4/test/fake/fake_1964.jpg
Fake,0.7845395704110464,0.7845395704110464,"[0.9496296048164368, 0.9544477462768555, 0.4495413601398468]",../../../d4/test/fake/fake_1965.jpg
Fake,0.9686366120974222,0.9686366120974222,"[0.9682102799415588, 0.9707726836204529, 0.9669268727302551]",../../../d4/test/fake/fake_1966.jpg
Fake,0.9688927133878072,0.9688927133878072,"[0.9688875675201416, 0.9725260734558105, 0.9652644991874695]",../../../d4/test/fake/fake_1967.jpg
Fake,0.9394230842590332,0.9394230842590332,"[0.9508006572723389, 0.9036126136779785, 0.9638559818267822]",../../../d4/test/fake/fake_1968.jpg
Fake,0.523698610564073,0.523698610564073,"[0.9541280269622803, 0.10994566231966019, 0.5070221424102783]",../../../d4/test/fake/fake_1969.jpg
Fake,0.9631680846214294,0.9631680846214294,"[0.9694758653640747, 0.9567916989326477, 0.9632366895675659]",../../../d4/test/fake/fake_197.jpg
Fake,0.9639595150947571,0.9639595150947571,"[0.9531068801879883, 0.9728881120681763, 0.9658835530281067]",../../../d4/test/fake/fake_1970.jpg
Fake,0.8058008948961893,0.8058008948961893,"[0.9220552444458008, 0.819146990776062, 0.6762004494667053]",../../../d4/test/fake/fake_1971.jpg
Fake,0.868842879931132,0.868842879931132,"[0.8165496587753296, 0.8888548016548157, 0.9011241793632507]",../../../d4/test/fake/fake_1972.jpg
Real,0.6904500598708789,0.3095499401291211,"[0.4979325532913208, 0.34384292364120483, 0.0868743434548378]",../../../d4/test/fake/fake_1973.jpg
Fake,0.8272190093994141,0.8272190093994141,"[0.8972102403640747, 0.8031929135322571, 0.7812538743019104]",../../../d4/test/fake/fake_1974.jpg
Fake,0.9692061344782511,0.9692061344782511,"[0.969499409198761, 0.9720281958580017, 0.9660907983779907]",../../../d4/test/fake/fake_1975.jpg
Fake,0.9706298311551412,0.9706298311551412,"[0.9708857536315918, 0.9743238687515259, 0.9666798710823059]",../../../d4/test/fake/fake_1976.jpg
Fake,0.9685688018798828,0.9685688018798828,"[0.9698262214660645, 0.9706534147262573, 0.9652267694473267]",../../../d4/test/fake/fake_1977.jpg
Fake,0.9713924725850424,0.9713924725850424,"[0.96944659948349, 0.9776065349578857, 0.9671242833137512]",../../../d4/test/fake/fake_1978.jpg
Fake,0.9634119073549906,0.9634119073549906,"[0.9526616930961609, 0.9704472422599792, 0.9671267867088318]",../../../d4/test/fake/fake_1979.jpg
Fake,0.9620287418365479,0.9620287418365479,"[0.9683292508125305, 0.9549975991249084, 0.9627593755722046]",../../../d4/test/fake/fake_198.jpg
Fake,0.9640332063039144,0.9640332063039144,"[0.9700602889060974, 0.9578246474266052, 0.9642146825790405]",../../../d4/test/fake/fake_1980.jpg
Fake,0.9667654434839884,0.9667654434839884,"[0.9704429507255554, 0.9662318229675293, 0.9636215567588806]",../../../d4/test/fake/fake_1981.jpg
Fake,0.9613946874936422,0.9613946874936422,"[0.9606227874755859, 0.9597465395927429, 0.9638147354125977]",../../../d4/test/fake/fake_1982.jpg
Fake,0.9651521643002828,0.9651521643002828,"[0.9644514918327332, 0.9684610366821289, 0.9625439643859863]",../../../d4/test/fake/fake_1983.jpg
Fake,0.9704120755195618,0.9704120755195618,"[0.9683845639228821, 0.9772212505340576, 0.9656304121017456]",../../../d4/test/fake/fake_1984.jpg
Fake,0.9717179735501608,0.9717179735501608,"[0.9699591994285583, 0.9774194955825806, 0.9677752256393433]",../../../d4/test/fake/fake_1985.jpg
Fake,0.6648242225249609,0.6648242225249609,"[0.9640581011772156, 0.06719444692134857, 0.9632201194763184]",../../../d4/test/fake/fake_1986.jpg
Fake,0.964717427889506,0.964717427889506,"[0.9699190855026245, 0.958676278591156, 0.9655569195747375]",../../../d4/test/fake/fake_1987.jpg
Fake,0.9716583093007406,0.9716583093007406,"[0.9708921313285828, 0.9769407510757446, 0.9671420454978943]",../../../d4/test/fake/fake_1988.jpg
Fake,0.9440019329388937,0.9440019329388937,"[0.9546157717704773, 0.9111571311950684, 0.9662328958511353]",../../../d4/test/fake/fake_1989.jpg
Fake,0.9710197647412618,0.9710197647412618,"[0.9681243896484375, 0.9776425361633301, 0.9672923684120178]",../../../d4/test/fake/fake_199.jpg
Fake,0.9619709451993307,0.9619709451993307,"[0.9623529314994812, 0.9582168459892273, 0.9653430581092834]",../../../d4/test/fake/fake_1990.jpg
Fake,0.9685245156288147,0.9685245156288147,"[0.96727454662323, 0.972480058670044, 0.9658189415931702]",../../../d4/test/fake/fake_1991.jpg
Fake,0.9707530935605367,0.9707530935605367,"[0.9700776934623718, 0.9751694202423096, 0.9670121669769287]",../../../d4/test/fake/fake_1992.jpg
Fake,0.9701403180758158,0.9701403180758158,"[0.9693156480789185, 0.9731990694999695, 0.9679062366485596]",../../../d4/test/fake/fake_1993.jpg
Fake,0.9722617467244467,0.9722617467244467,"[0.9713109135627747, 0.9793387055397034, 0.9661356210708618]",../../../d4/test/fake/fake_1994.jpg
Fake,0.9685069918632507,0.9685069918632507,"[0.9661020636558533, 0.9718012809753418, 0.9676176309585571]",../../../d4/test/fake/fake_1995.jpg
Fake,0.9714906215667725,0.9714906215667725,"[0.9688906669616699, 0.9785861968994141, 0.9669950008392334]",../../../d4/test/fake/fake_1996.jpg
Fake,0.9688056508700053,0.9688056508700053,"[0.9695277214050293, 0.9699370265007019, 0.9669522047042847]",../../../d4/test/fake/fake_1997.jpg
Fake,0.9704709649085999,0.9704709649085999,"[0.9676870107650757, 0.9763414859771729, 0.967384397983551]",../../../d4/test/fake/fake_1998.jpg
Fake,0.9709753394126892,0.9709753394126892,"[0.9665874242782593, 0.9792534112930298, 0.9670851826667786]",../../../d4/test/fake/fake_1999.jpg
Fake,0.8247878154118856,0.8247878154118856,"[0.9602978825569153, 0.549588680267334, 0.9644768834114075]",../../../d4/test/fake/fake_2.jpg
Fake,0.9518582423528036,0.9518582423528036,"[0.9305106997489929, 0.9594219326972961, 0.9656420946121216]",../../../d4/test/fake/fake_20.jpg
Fake,0.9678338567415873,0.9678338567415873,"[0.9689852595329285, 0.966658890247345, 0.9678574204444885]",../../../d4/test/fake/fake_200.jpg
Fake,0.9703527092933655,0.9703527092933655,"[0.9706647396087646, 0.9729275703430176, 0.9674658179283142]",../../../d4/test/fake/fake_2000.jpg
Fake,0.971457282702128,0.971457282702128,"[0.9705950021743774, 0.97624671459198, 0.9675301313400269]",../../../d4/test/fake/fake_2001.jpg
Fake,0.9706473151842753,0.9706473151842753,"[0.9691705107688904, 0.9764508008956909, 0.9663206338882446]",../../../d4/test/fake/fake_2002.jpg
Fake,0.9536103010177612,0.9536103010177612,"[0.9452828168869019, 0.9505783915519714, 0.9649696946144104]",../../../d4/test/fake/fake_2003.jpg
Fake,0.9641801714897156,0.9641801714897156,"[0.9595334529876709, 0.9690845608711243, 0.9639225006103516]",../../../d4/test/fake/fake_2004.jpg
Fake,0.9675624767939249,0.9675624767939249,"[0.9646239280700684, 0.972090482711792, 0.9659730195999146]",../../../d4/test/fake/fake_2005.jpg
Fake,0.9674858649571737,0.9674858649571737,"[0.9687312245368958, 0.9691117405891418, 0.9646146297454834]",../../../d4/test/fake/fake_2006.jpg
Fake,0.9648312330245972,0.9648312330245972,"[0.9680824875831604, 0.9601556062698364, 0.9662556052207947]",../../../d4/test/fake/fake_2007.jpg
Fake,0.9696680506070455,0.9696680506070455,"[0.9685511589050293, 0.9747127294540405, 0.9657402634620667]",../../../d4/test/fake/fake_2008.jpg
Fake,0.9685344497362772,0.9685344497362772,"[0.9683853387832642, 0.9696929454803467, 0.967525064945221]",../../../d4/test/fake/fake_2009.jpg
Fake,0.9712385535240173,0.9712385535240173,"[0.9709553122520447, 0.9758284687995911, 0.9669318795204163]",../../../d4/test/fake/fake_201.jpg
Fake,0.9708604613939921,0.9708604613939921,"[0.9721606373786926, 0.9724338054656982, 0.9679869413375854]",../../../d4/test/fake/fake_2010.jpg
Fake,0.9692921042442322,0.9692921042442322,"[0.9703465700149536, 0.970710039138794, 0.966819703578949]",../../../d4/test/fake/fake_2011.jpg
Fake,0.9702839454015096,0.9702839454015096,"[0.9710727334022522, 0.9716274738311768, 0.9681516289710999]",../../../d4/test/fake/fake_2012.jpg
Fake,0.957308292388916,0.957308292388916,"[0.9540691375732422, 0.9505853652954102, 0.9672703742980957]",../../../d4/test/fake/fake_2013.jpg
Fake,0.965975026289622,0.965975026289622,"[0.9657124280929565, 0.9631825089454651, 0.9690301418304443]",../../../d4/test/fake/fake_2014.jpg
Fake,0.9688942035039266,0.9688942035039266,"[0.9692840576171875, 0.9726124405860901, 0.9647861123085022]",../../../d4/test/fake/fake_2015.jpg
Fake,0.9697351853052775,0.9697351853052775,"[0.9695292115211487, 0.9733255505561829, 0.966350793838501]",../../../d4/test/fake/fake_2016.jpg
Fake,0.969608724117279,0.969608724117279,"[0.9713481068611145, 0.9723411798477173, 0.9651368856430054]",../../../d4/test/fake/fake_2017.jpg
Fake,0.9678510427474976,0.9678510427474976,"[0.9660239219665527, 0.9708432555198669, 0.966685950756073]",../../../d4/test/fake/fake_2018.jpg
Fake,0.9695073962211609,0.9695073962211609,"[0.9714824557304382, 0.9690828323364258, 0.9679569005966187]",../../../d4/test/fake/fake_2019.jpg
Fake,0.6318992425998052,0.6318992425998052,"[0.8391963839530945, 0.09357090294361115, 0.96293044090271]",../../../d4/test/fake/fake_202.jpg
Fake,0.9716561635335287,0.9716561635335287,"[0.9721749424934387, 0.9759292006492615, 0.9668643474578857]",../../../d4/test/fake/fake_2020.jpg
Fake,0.9624434510866801,0.9624434510866801,"[0.9594020843505859, 0.9635716080665588, 0.9643566608428955]",../../../d4/test/fake/fake_2021.jpg
Fake,0.9689485430717468,0.9689485430717468,"[0.9706212878227234, 0.970618724822998, 0.965605616569519]",../../../d4/test/fake/fake_2022.jpg
Fake,0.971527616182963,0.971527616182963,"[0.9704068303108215, 0.9771199226379395, 0.9670560956001282]",../../../d4/test/fake/fake_2023.jpg
Fake,0.971106211344401,0.971106211344401,"[0.9712786078453064, 0.9765928983688354, 0.9654471278190613]",../../../d4/test/fake/fake_2024.jpg
Fake,0.9495229323705038,0.9495229323705038,"[0.9678208827972412, 0.9141072630882263, 0.9666406512260437]",../../../d4/test/fake/fake_2025.jpg
Fake,0.9632747968037924,0.9632747968037924,"[0.9689698219299316, 0.954167902469635, 0.9666866660118103]",../../../d4/test/fake/fake_2026.jpg
Fake,0.9689291914304098,0.9689291914304098,"[0.9677601456642151, 0.9736086130142212, 0.965418815612793]",../../../d4/test/fake/fake_2027.jpg
Fake,0.9703246752421061,0.9703246752421061,"[0.970038652420044, 0.9738439321517944, 0.96709144115448]",../../../d4/test/fake/fake_2028.jpg
Fake,0.9716245730717977,0.9716245730717977,"[0.9701882004737854, 0.9767870306968689, 0.9678984880447388]",../../../d4/test/fake/fake_2029.jpg
Fake,0.9702616333961487,0.9702616333961487,"[0.9688240885734558, 0.9740436673164368, 0.9679171442985535]",../../../d4/test/fake/fake_203.jpg
Fake,0.9712476134300232,0.9712476134300232,"[0.9714439511299133, 0.9748722314834595, 0.9674266576766968]",../../../d4/test/fake/fake_2030.jpg
Fake,0.9611332813898722,0.9611332813898722,"[0.9629536271095276, 0.9568409323692322, 0.9636052846908569]",../../../d4/test/fake/fake_2031.jpg
Fake,0.965544323126475,0.965544323126475,"[0.9690268039703369, 0.9630220532417297, 0.9645841121673584]",../../../d4/test/fake/fake_2032.jpg
Fake,0.9670598904291788,0.9670598904291788,"[0.9568946957588196, 0.9767553210258484, 0.9675296545028687]",../../../d4/test/fake/fake_2033.jpg
Fake,0.9707379539807638,0.9707379539807638,"[0.9690197110176086, 0.9750935435295105, 0.9681006073951721]",../../../d4/test/fake/fake_2034.jpg
Fake,0.9701983133951823,0.9701983133951823,"[0.967125415802002, 0.9752824306488037, 0.9681870937347412]",../../../d4/test/fake/fake_2035.jpg
Fake,0.9704488118489584,0.9704488118489584,"[0.9713087677955627, 0.9728838205337524, 0.9671538472175598]",../../../d4/test/fake/fake_2036.jpg
Fake,0.9722380638122559,0.9722380638122559,"[0.9706858396530151, 0.977698028087616, 0.9683303236961365]",../../../d4/test/fake/fake_2037.jpg
Real,0.9169206010798613,0.08307939892013867,"[0.11912606656551361, 0.05957135185599327, 0.07054077833890915]",../../../d4/test/fake/fake_2038.jpg
Fake,0.9417509039243063,0.9417509039243063,"[0.9576863050460815, 0.9616116881370544, 0.9059547185897827]",../../../d4/test/fake/fake_2039.jpg
Fake,0.9714782039324442,0.9714782039324442,"[0.970304012298584, 0.9755300283432007, 0.9686005711555481]",../../../d4/test/fake/fake_204.jpg
Fake,0.9576639731725057,0.9576639731725057,"[0.963848888874054, 0.9425567388534546, 0.9665862917900085]",../../../d4/test/fake/fake_2040.jpg
Fake,0.9679884513219198,0.9679884513219198,"[0.9669256806373596, 0.9707114696502686, 0.9663282036781311]",../../../d4/test/fake/fake_2041.jpg
Fake,0.9703327218691508,0.9703327218691508,"[0.9690829515457153, 0.9759888052940369, 0.9659264087677002]",../../../d4/test/fake/fake_2042.jpg
Fake,0.8310575087865194,0.8310575087865194,"[0.9349860548973083, 0.5934804677963257, 0.9647060036659241]",../../../d4/test/fake/fake_2043.jpg
Fake,0.9613311688105265,0.9613311688105265,"[0.9536668658256531, 0.9653621315956116, 0.9649645090103149]",../../../d4/test/fake/fake_2044.jpg
Fake,0.9698622822761536,0.9698622822761536,"[0.9692983031272888, 0.9735418558120728, 0.9667466878890991]",../../../d4/test/fake/fake_2045.jpg
Fake,0.9707027673721313,0.9707027673721313,"[0.9706948399543762, 0.9751893281936646, 0.9662241339683533]",../../../d4/test/fake/fake_2046.jpg
Fake,0.9697874387105306,0.9697874387105306,"[0.9700066447257996, 0.9717323780059814, 0.9676232933998108]",../../../d4/test/fake/fake_2047.jpg
Fake,0.968262255191803,0.968262255191803,"[0.9636660814285278, 0.9723987579345703, 0.9687219262123108]",../../../d4/test/fake/fake_2048.jpg
Fake,0.969038705031077,0.969038705031077,"[0.9688226580619812, 0.9715036749839783, 0.9667897820472717]",../../../d4/test/fake/fake_2049.jpg
Fake,0.9720571637153625,0.9720571637153625,"[0.9711580872535706, 0.9776692986488342, 0.9673441052436829]",../../../d4/test/fake/fake_205.jpg
